sentence_id	chunks_ids	type	score	chunk1	chunk2
197	0 <==> 9	NOALI	NIL	-not aligned-	. 
197	9 10 <==> 0	NOALI	NIL	in it	-not aligned- 
197	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	on a wooden table 
197	0 <==> 4	NOALI	NIL	-not aligned-	lying 
197	6 7 8 <==> 0	NOALI	NIL	with a television	-not aligned- 
198	3 4 5 6 <==> 3	REL	3	in a riding hat	riding 
198	0 <==> 7	NOALI	NIL	-not aligned-	. 
198	7 8 9 <==> 4 5 6	SPE2	4	on a horse	a brown horse 
198	1 2 <==> 1 2	EQUI	5	A girl	A girl 
198	10 <==> 0	NOALI	NIL	.	-not aligned- 
199	6 7 8 <==> 0	NOALI	NIL	in fur hats	-not aligned- 
199	5 <==> 0	NOALI	NIL	posing	-not aligned- 
199	1 2 <==> 1 2	EQUI	5	A group	A group 
199	9 <==> 0	NOALI	NIL	.	-not aligned- 
199	3 4 <==> 3 4	SPE2	2	of peoples	of cyclists 
199	0 <==> 9 10	NOALI	NIL	-not aligned-	with spectators 
199	0 <==> 5 6 7 8	NOALI	NIL	-not aligned-	in green and white 
199	0 <==> 11 12	NOALI	NIL	-not aligned-	looking on 
199	0 <==> 13	NOALI	NIL	-not aligned-	. 
200	0 <==> 16	NOALI	NIL	-not aligned-	. 
200	11 12 13 <==> 0	NOALI	NIL	onto the street	-not aligned- 
200	0 <==> 4	NOALI	NIL	-not aligned-	parked 
200	1 2 <==> 1 2 3	SPE2	4	A car	A silver car 
200	14 <==> 0	NOALI	NIL	.	-not aligned- 
200	0 <==> 11 12 13 14 15	NOALI	NIL	-not aligned-	in front of the hills 
200	8 9 10 <==> 8 9 10	EQUI	5	of the road	of the road 
200	3 4 5 <==> 0	NOALI	NIL	is pulling off	-not aligned- 
200	6 7 <==> 5 6 7	EQUI	5	the side	on the side 
201	4 5 <==> 4	EQUI	5	is lying	lies 
201	1 2 3 <==> 1 2 3	EQUI	5	The black dog	A black dog 
201	9 <==> 0	NOALI	NIL	.	-not aligned- 
201	0 <==> 8	NOALI	NIL	-not aligned-	. 
201	6 7 8 <==> 5 6 7	EQUI	5	in the grass	on the grass 
202	1 2 3 4 <==> 1 2 3	SPE1	4	Large white cruise ship	Large cruise ship 
202	5 <==> 4	EQUI	5	floating	floating 
202	6 7 <==> 5 6 7	EQUI	5	on water	on the water 
202	0 <==> 8	NOALI	NIL	-not aligned-	. 
202	8 <==> 0	NOALI	NIL	.	-not aligned- 
203	0 <==> 13	NOALI	NIL	-not aligned-	and 
203	9 <==> 0	ALIC	NIL	driving	-not aligned- 
203	12 <==> 0	NOALI	NIL	and	-not aligned- 
203	14 15 16 <==> 16 17 18 19	SPE2	4	with a motorcycle	with a classic motorcycle 
203	10 11 <==> 9 10 11 12	SPE2	4	a car	in a classic car 
203	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white photo	A black and white photo 
203	0 <==> 20	NOALI	NIL	-not aligned-	. 
203	6 7 8 <==> 6 7 8	EQUI	5	of a man	of a man 
203	13 <==> 14 15	SPE2	3	someone	a man 
203	17 <==> 0	NOALI	NIL	.	-not aligned- 
204	5 6 7 8 <==> 8 9 10	EQUI	5	on the gloved hand	's gloved hand 
204	9 10 11 <==> 5 6 7	EQUI	5	of a person	on a person 
204	12 <==> 0	NOALI	NIL	.	-not aligned- 
204	4 <==> 3 4	EQUI	5	perches	is perched 
204	1 2 3 <==> 1 2	SPE1	4	A blue bird	A bird 
204	0 <==> 11	NOALI	NIL	-not aligned-	. 
205	3 4 <==> 3	EQUI	5	riding on	riding 
205	10 <==> 0	NOALI	NIL	.	-not aligned- 
205	0 <==> 7	NOALI	NIL	-not aligned-	. 
205	5 6 7 8 9 <==> 4 5 6	SPE1	4	a brown and white horse	a brown horse 
205	1 2 <==> 1 2	EQUI	5	A girl	A girl 
206	3 4 5 6 <==> 3	REL	3	in a riding hat	riding 
206	1 2 <==> 1 2	EQUI	5	A girl	A girl 
206	10 <==> 0	NOALI	NIL	.	-not aligned- 
206	7 8 9 <==> 4 5 6	SPE2	4	on a horse	a tan horse 
206	0 <==> 7	NOALI	NIL	-not aligned-	. 
207	8 <==> 0	NOALI	NIL	.	-not aligned- 
207	3 4 <==> 6 7	EQUI	5	is sitting	is perched 
207	0 <==> 10	NOALI	NIL	-not aligned-	. 
207	1 2 <==> 1 2 3 4 5	SPE2	3	The bird	A red and brown bird 
207	5 6 7 <==> 8 9	SIMI	4	on the branch	on branches 
208	11 <==> 0	NOALI	NIL	.	-not aligned- 
208	0 <==> 9 10 11	NOALI	NIL	-not aligned-	in a pen 
208	7 8 9 10 <==> 5 6 7 8	SIMI	4	at a black sheep	at a brown sheep 
208	0 <==> 12	NOALI	NIL	-not aligned-	. 
208	6 <==> 4	EQUI	5	looks	looking 
208	1 2 3 4 5 <==> 1 2 3	SPE1	4	A black and tan dog	A black dog 
209	0 <==> 10 11	ALIC	NIL	-not aligned-	behind him 
209	7 <==> 6	EQUI	5	jumping	jumping 
209	0 <==> 12	NOALI	NIL	-not aligned-	. 
209	1 2 <==> 1 2	EQUI	5	a man	A man 
209	10 <==> 0	NOALI	NIL	.	-not aligned- 
209	8 9 <==> 7 8 9	REL	2	very high	with the sky 
209	3 4 5 6 <==> 3 4 5	SPE1	4	on a dirt bike	on a motorbike 
210	1 2 <==> 1 2	EQUI	5	The man	A man 
210	0 <==> 4 5	NOALI	NIL	-not aligned-	looking at 
210	5 6 7 8 <==> 9 10 11 12	EQUI	5	at a messy table	on a messy table 
210	10 <==> 0	NOALI	NIL	using	-not aligned- 
210	11 12 <==> 6 7 8	EQUI	5	a laptop	a laptop computer 
210	13 <==> 0	NOALI	NIL	.	-not aligned- 
210	0 <==> 13	NOALI	NIL	-not aligned-	. 
210	3 4 <==> 3	EQUI	5	is sitting	sits 
210	9 <==> 0	NOALI	NIL	and	-not aligned- 
211	0 <==> 5	NOALI	NIL	-not aligned-	. 
211	1 2 <==> 1	SPE1	4	Four children	Children 
211	4 5 6 <==> 3 4	SPE2	2	at barn animals	a sheep 
211	7 <==> 0	NOALI	NIL	.	-not aligned- 
211	3 <==> 2	EQUI	5	looking	looking 
212	5 6 <==> 5	EQUI	5	is standing	standing 
212	11 <==> 0	NOALI	NIL	.	-not aligned- 
212	0 <==> 12	NOALI	NIL	-not aligned-	. 
212	7 8 9 10 <==> 6 7 8 9 10 11	SPE2	3	next to a car	next to a small red vehicle 
212	1 2 3 4 <==> 1 2 3 4	EQUI	5	A scantily clad woman	A scantily clad woman 
213	1 2 3 4 5 <==> 1 2 3 4	SIMI	3	A red and blue plane	A WWII fighter plane 
213	6 <==> 0	NOALI	NIL	flying	-not aligned- 
213	12 <==> 0	NOALI	NIL	.	-not aligned- 
213	11 <==> 9	EQUI	5	down	down 
213	7 8 9 10 <==> 5 6 7 8	EQUI	5	with its landing gears	with its landing gear 
213	0 <==> 10	NOALI	NIL	-not aligned-	. 
214	11 12 13 <==> 9 10 11 12	SPE2	4	in a restaurant	in an Italian restaurant 
214	14 <==> 0	NOALI	NIL	.	-not aligned- 
214	1 2 3 4 5 <==> 1 2	SPE1	4	Four women and two men	A group 
214	7 8 9 10 <==> 6 7 8	SPE1	4	at a long table	at a table 
214	0 <==> 13	NOALI	NIL	-not aligned-	. 
214	6 <==> 5	EQUI	5	sit	sit 
214	0 <==> 3 4	ALIC	NIL	-not aligned-	of people 
215	7 8 9 10 <==> 8 9 10	EQUI	5	with a blue halter	a blue halter 
215	0 <==> 11	NOALI	NIL	-not aligned-	. 
215	11 <==> 0	NOALI	NIL	.	-not aligned- 
215	0 <==> 7	ALIC	NIL	-not aligned-	wearing 
215	1 2 <==> 1 2 3	EQUI	5	Close up	A close up 
215	3 4 5 6 <==> 4 5 6	SPE1	4	of a brown horse	of a horse 
216	11 <==> 0	NOALI	NIL	.	-not aligned- 
216	7 8 9 10 <==> 6 7 8	SPE2	4	in a rural area	in a field 
216	0 <==> 9	NOALI	NIL	-not aligned-	. 
216	1 2 3 4 <==> 1 2 3 4	EQUI	5	A yellow school bus	A yellow school bus 
216	5 6 <==> 5	EQUI	5	is parked	parked 
217	0 <==> 6	NOALI	NIL	-not aligned-	. 
217	9 <==> 0	NOALI	NIL	.	-not aligned- 
217	3 <==> 0	NOALI	NIL	standing	-not aligned- 
217	4 5 6 <==> 0	NOALI	NIL	on a table	-not aligned- 
217	1 2 <==> 1 2	SPE2	4	A sheep	Woolly sheep 
217	7 8 <==> 3 4 5	SPE2	4	at auction	at auction house 
218	7 <==> 0	NOALI	NIL	.	-not aligned- 
218	1 2 <==> 1 2	EQUI	5	a train	The train 
218	0 <==> 7	NOALI	NIL	-not aligned-	, 
218	0 <==> 8 9 10	NOALI	NIL	-not aligned-	between two rows 
218	4 5 6 <==> 5 6	EQUI	5	on his tracks	the track 
218	3 <==> 3 4	SPE2	3	rides	comes down 
218	0 <==> 13	NOALI	NIL	-not aligned-	. 
218	0 <==> 11 12	NOALI	NIL	-not aligned-	of trees 
219	7 8 9 10 <==> 6 7 8 9	EQUI	5	on a city street	on a city street 
219	11 <==> 0	NOALI	NIL	.	-not aligned- 
219	1 2 3 4 5 6 <==> 1 2 3 4	SPE1	4	A double decker red United bus	A double decker bus 
219	0 <==> 5	NOALI	NIL	-not aligned-	drives 
219	0 <==> 10	NOALI	NIL	-not aligned-	. 
220	4 5 6 7 <==> 5 6 7	SPE2	4	on a carpeted floor	on white carpeting 
220	1 2 3 <==> 1 2	EQUI	5	A tan puppy	Tan puppy 
220	8 <==> 0	NOALI	NIL	.	-not aligned- 
220	0 <==> 3 4	NOALI	NIL	-not aligned-	lying down 
220	0 <==> 8	NOALI	NIL	-not aligned-	. 
221	1 2 3 <==> 1 2	SPE1	4	A young girl	A woman 
221	8 <==> 0	NOALI	NIL	.	-not aligned- 
221	4 <==> 3 4	EQUI	5	riding	in riding 
221	5 6 7 <==> 5 6 7	EQUI	5	a brown horse	a brown horse 
221	0 <==> 8	NOALI	NIL	-not aligned-	. 
222	5 <==> 0	NOALI	NIL	.	-not aligned- 
222	0 <==> 6	NOALI	NIL	-not aligned-	. 
222	2 3 4 <==> 3 4 5	EQUI	5	in a station	in a station 
222	1 <==> 1 2	EQUI	5	Train	a train 
223	4 <==> 3	EQUI	5	standing	standing 
223	8 <==> 0	NOALI	NIL	.	-not aligned- 
223	0 <==> 7	NOALI	NIL	-not aligned-	. 
223	1 2 3 <==> 1 2	EQUI	5	A blue bird	Blue bird 
223	5 6 7 <==> 4 5 6	EQUI	5	on a lawn	on green grass 
224	7 <==> 0	NOALI	NIL	.	-not aligned- 
224	5 6 <==> 5 6 7 8	SPE2	4	a horse	on the brown horse 
224	1 2 3 <==> 1 2	SPE1	4	A woman equestrian	The woman 
224	4 <==> 3 4	EQUI	5	riding	is riding 
224	0 <==> 9	NOALI	NIL	-not aligned-	. 
225	2 3 <==> 5	SIMI	4	going down	traveling 
225	1 <==> 1 2 3 4	SPE2	4	Train	A black steam train 
225	6 <==> 0	NOALI	NIL	.	-not aligned- 
225	4 5 <==> 6 7 8 9	EQUI	5	the tracks	on the railroad tracks 
225	0 <==> 10	NOALI	NIL	-not aligned-	. 
226	1 2 3 4 <==> 1 2 3	SPE1	4	A large cruise ship	A cruise ship 
226	5 6 <==> 5 6 7	SPE1	3	in harbor	at a coast 
226	0 <==> 4	NOALI	NIL	-not aligned-	docked 
226	7 8 9 <==> 0	NOALI	NIL	with trees behind	-not aligned- 
226	0 <==> 8	NOALI	NIL	-not aligned-	. 
226	10 <==> 0	NOALI	NIL	.	-not aligned- 
227	4 5 6 <==> 4 5 6	SIMI	3	a road intersection	a paved street 
227	3 <==> 3	EQUI	5	crossing	cross 
227	1 2 <==> 1 2	EQUI	5	Two cows	Two cows 
227	7 <==> 0	NOALI	NIL	.	-not aligned- 
227	0 <==> 7	NOALI	NIL	-not aligned-	. 
228	9 10 11 <==> 17 18 19	SIMI	4	in a plain	in a field 
228	8 <==> 8	EQUI	5	stands	standing 
228	0 <==> 15 16	ALIC	NIL	-not aligned-	of trees 
228	1 2 3 4 5 6 7 <==> 1 2 3 4 5 6 7	EQUI	5	A black cow and a brown cow	A black cow and a brown cow 
228	18 <==> 0	NOALI	NIL	.	-not aligned- 
228	0 <==> 20	NOALI	NIL	-not aligned-	. 
228	12 13 14 15 16 17 <==> 9 10 11 12 13 14	SPE1	3	in front of an uprooted tree	in front of a small copse 
229	6 7 8 <==> 6 7 8 9	SPE2	4	at a table	at a restaurant table 
229	9 <==> 0	NOALI	NIL	outside	-not aligned- 
229	3 4 <==> 3 4	EQUI	5	of people	of people 
229	0 <==> 10	NOALI	NIL	-not aligned-	. 
229	5 <==> 5	REL	3	eat	sitting 
229	10 <==> 0	NOALI	NIL	.	-not aligned- 
229	1 2 <==> 1 2	EQUI	5	A group	A group 
230	10 <==> 0	NOALI	NIL	.	-not aligned- 
230	5 <==> 4	EQUI	5	sitting	sitting 
230	0 <==> 7 8	ALIC	NIL	-not aligned-	of restaurant 
230	0 <==> 9	NOALI	NIL	-not aligned-	. 
230	6 7 8 9 <==> 5 6	EQUI	5	at a restaurant table	at table 
230	1 2 <==> 1	EQUI	5	A group	Group 
230	3 4 <==> 2 3	EQUI	5	of people	of people 
231	9 10 <==> 5 6 7	EQUI	5	the window	at a window 
231	7 8 <==> 3 4	SIMI	4	looking out	are looking 
231	4 5 6 <==> 0	NOALI	NIL	on a couch	-not aligned- 
231	3 <==> 0	NOALI	NIL	sitting	-not aligned- 
231	1 2 <==> 1 2	EQUI	5	Two cats	Two cats 
231	11 <==> 0	NOALI	NIL	.	-not aligned- 
231	0 <==> 8	NOALI	NIL	-not aligned-	. 
232	6 <==> 7	EQUI	5	cutting	cuts 
232	7 8 <==> 8 9	SPE2	3	into food	a cake 
232	2 3 4 5 <==> 3 4 5 6	EQUI	5	in blue shift dress	in a blue dress 
232	1 <==> 1 2	EQUI	5	Woman	A woman 
232	9 <==> 0	NOALI	NIL	.	-not aligned- 
232	0 <==> 10	NOALI	NIL	-not aligned-	. 
233	0 <==> 10	NOALI	NIL	-not aligned-	. 
233	5 6 7 8 9 10 <==> 4 5 6 7 8 9	EQUI	5	atop a red an yellow motorcycle	on a red and yellow motorcycle 
233	15 <==> 0	NOALI	NIL	.	-not aligned- 
233	11 12 13 14 <==> 0	NOALI	NIL	with a side car	-not aligned- 
233	1 2 3 <==> 1 2	SPE1	3	Two brunette girls	A couple 
233	4 <==> 3	REL	4	sit	posing 
234	1 2 <==> 1 2	EQUI	5	A man	A man 
234	0 <==> 3	NOALI	NIL	-not aligned-	is 
234	7 8 9 10 11 <==> 8 9 10 11	SPE1	4	of a red tandem bicycle	of a tandem bicycle 
234	3 4 5 6 <==> 5 6 7	SPE1	4	on the back seat	on the back 
234	0 <==> 4	NOALI	NIL	-not aligned-	alone 
234	0 <==> 12	NOALI	NIL	-not aligned-	. 
234	12 <==> 0	NOALI	NIL	.	-not aligned- 
235	1 2 <==> 1 2	EQUI	5	A computer	A computer 
235	6 <==> 0	NOALI	NIL	.	-not aligned- 
235	3 4 5 <==> 4 5 6	EQUI	5	on a desk	on a desk 
235	0 <==> 7	NOALI	NIL	-not aligned-	. 
235	0 <==> 3	NOALI	NIL	-not aligned-	operating 
236	10 <==> 0	NOALI	NIL	.	-not aligned- 
236	1 2 3 <==> 1 2 3	SPE1	4	Home office space	Small office space 
236	0 <==> 8	NOALI	NIL	-not aligned-	. 
236	4 5 6 7 8 9 <==> 4 5 6 7	SPE1	3	with bright green walls and artwork	with bright green walls 
237	3 4 5 <==> 4 5	SPE1	4	on a beach	on shore 
237	6 <==> 0	NOALI	NIL	.	-not aligned- 
237	1 2 <==> 1 2 3	EQUI	5	Yellow boat	A yellow boat 
237	0 <==> 6	NOALI	NIL	-not aligned-	. 
238	3 4 <==> 0	ALIC	NIL	with papers	-not aligned- 
238	0 <==> 13	NOALI	NIL	-not aligned-	. 
238	6 7 8 9 10 11 <==> 8 9 10 11 12	SPE1	4	on the blue clothed dining table	with a blue table cloth 
238	12 <==> 0	NOALI	NIL	.	-not aligned- 
238	1 2 <==> 1 2 3 4 5 6 7	SPE2	3	A kitchendiner	A small kitchen and a cluttered table 
238	5 <==> 0	NOALI	NIL	laying	-not aligned- 
239	4 5 <==> 3 4	SIMI	2	is sitting	is standing 
239	6 7 8 9 <==> 5 6 7 8	EQUI	5	on the window ledge	on the window sill 
239	14 <==> 0	NOALI	NIL	.	-not aligned- 
239	10 <==> 9	EQUI	5	looking	looking 
239	0 <==> 13	NOALI	NIL	-not aligned-	. 
239	1 2 3 <==> 1 2	SPE1	4	A gray cat	The cat 
239	11 12 13 <==> 10 11 12	EQUI	5	at the camera	at the camera 
240	7 8 <==> 6 7	EQUI	5	taking of	taking off 
240	12 <==> 0	NOALI	NIL	.	-not aligned- 
240	0 <==> 10	NOALI	NIL	-not aligned-	. 
240	1 2 3 4 5 6 <==> 1 2 3 4 5	SIMI	4	A green and white cargo plane	White and green commercial airliner 
240	9 10 11 <==> 8 9	SPE2	4	from an airport	of runway 
241	6 7 8 9 10 11 12 <==> 6 7 8 9 10 11	EQUI	5	inside and black and white furry enclosure	inside a cow-schemed , fur-covered dome 
241	3 <==> 4 5	SIMI	4	are	are sitting 
241	1 2 <==> 1 2 3	SPE2	4	Two cats	Two baby kittens 
241	4 5 <==> 0	NOALI	NIL	close together	-not aligned- 
241	0 <==> 12	NOALI	NIL	-not aligned-	. 
241	13 <==> 0	NOALI	NIL	.	-not aligned- 
242	1 2 3 <==> 1 2 3	SIMI	3	A close-up view	A side view 
242	0 <==> 9	NOALI	NIL	-not aligned-	. 
242	9 <==> 0	NOALI	NIL	.	-not aligned- 
242	4 5 6 <==> 4 5 6	EQUI	5	of a horse	of a horse 
242	7 8 <==> 7 8	EQUI	5	's head	's head 
243	1 2 3 4 5 6 <==> 1 2 3	SIMI	3	An old fashioned wooden sailing ship	A wooden yacht 
243	7 8 9 <==> 4 5 6	EQUI	5	in the ocean	on the ocean 
243	0 <==> 7	NOALI	NIL	-not aligned-	. 
243	10 <==> 0	NOALI	NIL	.	-not aligned- 
244	0 <==> 4	NOALI	NIL	-not aligned-	is 
244	1 2 3 <==> 1 2 3	EQUI	5	A white plane	A white airplane 
244	4 5 6 <==> 5 6 7	EQUI	5	on the runway	on a runway 
244	0 <==> 8	NOALI	NIL	-not aligned-	. 
244	7 <==> 0	NOALI	NIL	.	-not aligned- 
245	0 <==> 9	NOALI	NIL	-not aligned-	. 
245	1 2 3 <==> 1 2 3 4 5	SPE2	4	Elegant dining room	An elegant pink dining room 
245	7 <==> 0	NOALI	NIL	.	-not aligned- 
245	4 5 6 <==> 6 7 8	EQUI	5	with wood furniture	with wooden furniture 
246	0 <==> 10	NOALI	NIL	-not aligned-	. 
246	0 <==> 7 8 9	NOALI	NIL	-not aligned-	through the air 
246	7 <==> 0	NOALI	NIL	.	-not aligned- 
246	3 <==> 6	EQUI	5	jumping	jumping 
246	1 2 <==> 1 2	EQUI	5	A man	A man 
246	4 5 6 <==> 3 4 5	SPE1	4	his dirt bike	on a bike 
247	4 5 6 <==> 4 5 6	EQUI	5	with green eyes	with green eyes 
247	11 <==> 0	NOALI	NIL	.	-not aligned- 
247	8 9 10 <==> 8 9 10	EQUI	5	at the camera	into the camera 
247	0 <==> 11	NOALI	NIL	-not aligned-	. 
247	1 2 3 <==> 1 2 3	EQUI	5	A gray cat	A gray cat 
247	7 <==> 7	EQUI	5	looks	looking 
248	6 7 <==> 5	EQUI	5	is sitting	sitting 
248	0 <==> 11	NOALI	NIL	-not aligned-	. 
248	14 <==> 0	NOALI	NIL	.	-not aligned- 
248	1 2 3 4 5 <==> 1 2 3 4	EQUI	5	A black and white cat	Black and white cat 
248	12 13 <==> 9 10	EQUI	5	looking up	looking up 
248	8 9 10 11 <==> 6 7 8	SIMI	4	on a brown chair	on wood chair 
249	9 10 11 <==> 0	ALIC	NIL	and a woman	-not aligned- 
249	1 2 <==> 1 2 3 4	EQUI	5	A man	A man and woman 
249	20 <==> 0	NOALI	NIL	.	-not aligned- 
249	12 13 14 15 <==> 0	NOALI	NIL	in a red turtleneck	-not aligned- 
249	3 4 <==> 0	NOALI	NIL	in white	-not aligned- 
249	0 <==> 6 7 8	NOALI	NIL	-not aligned-	on a field 
249	0 <==> 5	NOALI	NIL	-not aligned-	posing 
249	0 <==> 12 13	ALIC	NIL	-not aligned-	of wine 
249	16 17 18 19 <==> 0	NOALI	NIL	with a white vest	-not aligned- 
249	5 6 7 8 <==> 9 10 11	EQUI	5	with a wine bottle	with a bottle 
249	0 <==> 14	NOALI	NIL	-not aligned-	. 
250	1 <==> 1 2	EQUI	5	Boy	A boy 
250	3 4 <==> 4 5 6	REL	4	a sheep	a sheep hay 
250	5 <==> 0	NOALI	NIL	.	-not aligned- 
250	0 <==> 7	NOALI	NIL	-not aligned-	. 
250	2 <==> 3	EQUI	5	feeding	feeding 
251	0 <==> 7	NOALI	NIL	-not aligned-	. 
251	4 5 <==> 3	EQUI	5	is standing	stands 
251	6 7 8 9 <==> 4 5 6	SPE1	4	on the green hill	on a hillside 
251	1 2 3 <==> 1 2	SPE1	4	The white sheep	A sheep 
251	10 <==> 0	NOALI	NIL	.	-not aligned- 
252	6 7 8 9 10 <==> 6 7 8 9 10	EQUI	5	of a dilapidated wooden fence	of an old wooden fence 
252	0 <==> 15	NOALI	NIL	-not aligned-	. 
252	0 <==> 11 12 13 14	NOALI	NIL	-not aligned-	near a dirty street 
252	11 <==> 0	NOALI	NIL	.	-not aligned- 
252	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white photo	A black and white photo 
253	4 <==> 6	SIMI	2	taxing	sitting 
253	5 6 7 <==> 7 8 9	SPE1	4	along a runway	on the tarmac 
253	1 2 3 <==> 1 2 3 4 5	SPE2	4	An AeroMexico jet	A silver AreoMexico Jet Liner 
253	8 <==> 0	NOALI	NIL	.	-not aligned- 
253	0 <==> 10	NOALI	NIL	-not aligned-	. 
254	0 <==> 9 10	NOALI	NIL	-not aligned-	with food 
254	3 4 <==> 3 4	EQUI	5	of people	of people 
254	1 2 <==> 1 2	EQUI	5	A group	A group 
254	0 <==> 13	NOALI	NIL	-not aligned-	. 
254	0 <==> 11 12	NOALI	NIL	-not aligned-	on it 
254	12 <==> 0	NOALI	NIL	.	-not aligned- 
254	9 10 11 <==> 0	NOALI	NIL	on a porch	-not aligned- 
254	5 <==> 5	EQUI	5	sitting	sitting 
254	6 7 8 <==> 6 7 8	EQUI	5	around a table	around a table 
255	3 4 <==> 4	EQUI	5	is parked	parked 
255	1 2 <==> 1 2 3	SPE2	4	A bicycle	A green bike 
255	5 6 7 <==> 5 6 7 8	EQUI	5	outside a bookstore	outside a book store 
255	8 <==> 0	NOALI	NIL	.	-not aligned- 
255	0 <==> 9	NOALI	NIL	-not aligned-	. 
256	6 <==> 0	NOALI	NIL	.	-not aligned- 
256	5 <==> 6 7 8	EQUI	5	window	of a window 
256	0 <==> 9	NOALI	NIL	-not aligned-	. 
256	3 4 <==> 4 5	EQUI	5	looking out	looking out 
256	1 2 <==> 1 2 3	SIMI	4	Domestic cat	A white cat 
257	0 <==> 13 14 15	NOALI	NIL	-not aligned-	towards the camera 
257	0 <==> 16	NOALI	NIL	-not aligned-	. 
257	0 <==> 12	NOALI	NIL	-not aligned-	looking 
257	4 5 6 7 <==> 4 5 6 7	EQUI	5	in a living room	in a living room 
257	8 9 10 11 <==> 8 9 10 11	EQUI	5	with a black dog	with a black dog 
257	12 <==> 0	NOALI	NIL	.	-not aligned- 
257	1 2 <==> 1 2	EQUI	5	Two women	Two women 
257	3 <==> 3	EQUI	5	stand	standing 
258	4 5 6 <==> 4 5 6 7	EQUI	5	a red canoe	in a red canoe 
258	1 2 <==> 1 2	EQUI	5	Two people	Two people 
258	13 <==> 0	NOALI	NIL	.	-not aligned- 
258	0 <==> 10 11 12	NOALI	NIL	-not aligned-	in the background 
258	3 <==> 3	EQUI	5	paddling	paddling 
258	7 8 <==> 0	NOALI	NIL	are reflected	-not aligned- 
258	0 <==> 8 9	NOALI	NIL	-not aligned-	with trees 
258	0 <==> 13	NOALI	NIL	-not aligned-	. 
258	9 10 11 12 <==> 0	NOALI	NIL	in the still water	-not aligned- 
259	5 <==> 7	SPE1	4	push	walking 
259	1 2 3 4 <==> 1 2 3 4 5 6	SPE2	4	A woman and child	A women and a young girl 
259	10 <==> 0	NOALI	NIL	.	-not aligned- 
259	7 8 9 <==> 9 10 11	EQUI	5	down the sidewalk	along the sidewalk 
259	6 <==> 8	EQUI	5	strollers	pushchairs 
259	0 <==> 12	NOALI	NIL	-not aligned-	. 
260	6 7 8 <==> 6 7 8	EQUI	5	around a table	around a table 
260	0 <==> 9 10 11	NOALI	NIL	-not aligned-	on a porch 
260	0 <==> 12	NOALI	NIL	-not aligned-	. 
260	3 4 <==> 3 4	EQUI	5	of people	of people 
260	10 <==> 0	NOALI	NIL	food	-not aligned- 
260	5 <==> 5	EQUI	5	sitting	sitting 
260	11 <==> 0	NOALI	NIL	.	-not aligned- 
260	1 2 <==> 1 2	EQUI	5	A group	A group 
260	9 <==> 0	NOALI	NIL	containing	-not aligned- 
261	0 <==> 7 8 9	NOALI	NIL	-not aligned-	on its side 
261	7 8 9 <==> 10 11 12 13	SPE2	4	on a blanket	on a purple blanket 
261	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A black and white cat	A black and white cat 
261	10 <==> 0	NOALI	NIL	.	-not aligned- 
261	0 <==> 14	NOALI	NIL	-not aligned-	. 
261	6 <==> 6	SPE2	4	lying	sleeping 
262	0 <==> 13	NOALI	NIL	-not aligned-	. 
262	1 2 3 4 5 <==> 1 2 3 4 5	EQUI	5	A red and gray train	A red and gray train 
262	0 <==> 10 11 12	NOALI	NIL	-not aligned-	amongst the trees 
262	11 <==> 0	NOALI	NIL	.	-not aligned- 
262	6 7 <==> 6	EQUI	5	is going	travels 
262	8 9 10 <==> 7 8 9	EQUI	5	through a tunnel	through a tunnel 
263	0 <==> 14	NOALI	NIL	-not aligned-	. 
263	2 3 4 5 <==> 1 2 3	EQUI	5	of a living room	A living room 
263	1 <==> 0	NOALI	NIL	View	-not aligned- 
263	10 11 12 <==> 11 12 13	EQUI	5	in the background	in the background 
263	6 7 8 9 <==> 4 5 6 7 8 9 10	SPE2	2	with a dining room	with large sofas and a dining table 
263	13 <==> 0	NOALI	NIL	.	-not aligned- 
264	4 5 6 <==> 4 5	SPE1	4	a bike helmet	a helmet 
264	0 <==> 13	NOALI	NIL	-not aligned-	. 
264	1 2 <==> 1 2	EQUI	5	A person	A person 
264	3 <==> 3	EQUI	5	wearing	wearing 
264	0 <==> 9 10 11 12	NOALI	NIL	-not aligned-	near a white structure 
264	0 <==> 7 8	NOALI	NIL	-not aligned-	a bike 
264	0 <==> 6	NOALI	NIL	-not aligned-	rides 
264	7 <==> 0	NOALI	NIL	talks	-not aligned- 
264	12 <==> 0	NOALI	NIL	.	-not aligned- 
264	8 9 10 11 <==> 0	NOALI	NIL	on a cell phone	-not aligned- 
265	5 6 7 <==> 5 6 7 8	SPE2	4	by a shop	outside a book store 
265	1 2 <==> 1 2 3	SPE2	4	A bicycle	A green bike 
265	0 <==> 9	NOALI	NIL	-not aligned-	. 
265	8 <==> 0	NOALI	NIL	.	-not aligned- 
265	3 4 <==> 4	EQUI	5	is parked	parked 
266	0 <==> 9	NOALI	NIL	-not aligned-	. 
266	5 <==> 5	EQUI	5	driving	driving 
266	9 <==> 0	NOALI	NIL	.	-not aligned- 
266	1 2 3 4 <==> 1 2 3 4	EQUI	5	Red double decker bus	Red double decker bus 
266	6 7 8 <==> 6 7 8	SIMI	4	through the streets	down a street 
