sentence_id	chunks_ids	type	score	chunk1	chunk2
230	1 2 3 <==> 1 2 3	EQUI	5	Three feared dead	Three feared dead 
230	7 8 <==> 0	ALIC	NIL	into pub	-not aligned- 
230	4 5 <==> 4 5 6 7	EQUI	5	after helicopter	after helicopter pub crash 
230	6 <==> 0	ALIC	NIL	crashes	-not aligned- 
231	4 <==> 4	SPE1	4	urges	calls 
231	5 <==> 5 6	EQUI	5	return	for return 
231	6 7 8 <==> 7 8 9	EQUI	5	to peace talks	to peace talks 
231	2 3 <==> 2 3	EQUI	5	's Peres	's Peres 
231	1 <==> 1	EQUI	5	Israel	Israel 
232	6 7 <==> 6 7	EQUI	5	against Syria	against Syria 
232	1 <==> 1	EQUI	5	US	US 
232	2 <==> 2	SIMI	3	readies	makes 
232	3 4 5 <==> 4 5	SPE1	3	possible solo action	for action 
232	0 <==> 3	ALIC	NIL	-not aligned-	case 
233	3 <==> 4	EQUI	5	found	found 
233	1 2 <==> 1 2 3	SPE2	4	25 bodies	25 more bodies 
233	4 5 6 7 8 <==> 5 6 7 8	SPE1	4	at raided Algerian gas plant	at Algerian gas plant 
234	6 7 <==> 5	REL	4	to Cardinals	Vatican 
234	4 5 <==> 4	REL	4	Says Goodbye	departs 
234	0 <==> 6 7 8	NOALI	NIL	-not aligned-	for last time 
234	1 2 3 <==> 1 2 3	EQUI	5	Pope Benedict XVI	Pope Benedict XVI 
235	6 7 8 <==> 7 8	EQUI	5	the East Coast	East Coast 
235	4 5 <==> 4 5 6	SIMI	3	zipping up	to slide up 
235	1 2 3 <==> 1 2 3	EQUI	5	Tropical Storm Andrea	Tropical Storm Andrea 
236	0 <==> 2	NOALI	NIL	-not aligned-	unveils 
236	1 <==> 1	EQUI	5	Israel	Israel 
236	2 <==> 0	NOALI	NIL	advances	-not aligned- 
236	3 <==> 3	EQUI	5	plan	plans 
236	6 7 8 <==> 4 5 6 7	SPE1	4	900 settlement homes	for new settler homes 
236	4 5 <==> 0	NOALI	NIL	to build	-not aligned- 
237	3 4 <==> 3 4	EQUI	5	nasty comments	nasty comments 
237	0 <==> 5 6 7	NOALI	NIL	-not aligned-	by taking away 
237	2 <==> 2	EQUI	5	battle	fight 
237	1 <==> 1	EQUI	5	Websites	Websites 
237	6 <==> 8	EQUI	5	anonymity	anonymity 
237	5 <==> 0	NOALI	NIL	,	-not aligned- 
238	2 <==> 2	EQUI	5	sets	sets 
238	4 5 <==> 4 5	EQUI	5	on fire	on fire 
238	1 <==> 1	EQUI	5	Man	Man 
238	0 <==> 6 7	ALIC	NIL	-not aligned-	at Washington 
238	3 <==> 3	EQUI	5	himself	himself 
238	6 7 8 9 <==> 8 9 10	SPE2	4	on the National Mall	's National Mall 
239	8 <==> 12	EQUI	5	fired	fired 
239	0 <==> 10 11	ALIC	NIL	-not aligned-	of shots 
239	0 <==> 2	NOALI	NIL	-not aligned-	live 
239	6 7 <==> 8 9	REL	3	after shots	after reports 
239	0 <==> 3	NOALI	NIL	-not aligned-	: 
239	1 2 3 <==> 4 5	EQUI	5	US Capitol Hill	US Capitol 
239	4 5 <==> 6 7	EQUI	5	on lockdown	on lockdown 
239	0 <==> 1	NOALI	NIL	-not aligned-	Watch 
240	6 7 8 <==> 5 6 7	EQUI	5	for Mekong murderers	for Mekong murderers 
240	4 5 <==> 3 4	EQUI	5	death penalties	death sentences 
240	1 2 <==> 1	SPE1	4	Chinese court	Court 
240	3 <==> 2	EQUI	5	upholds	upholds 
241	6 7 8 <==> 6 7 8	SPE2	4	in West Bank	across West Bank 
241	3 <==> 3	EQUI	5	detain	Arrest 
241	1 2 <==> 1 2	EQUI	5	Israeli forces	Israeli Forces 
241	4 5 <==> 4 5	EQUI	5	5 Palestinians	Five Palestinians 
242	4 5 <==> 0	NOALI	NIL	third term	-not aligned- 
242	0 <==> 3	NOALI	NIL	-not aligned-	Big 
242	3 <==> 2	EQUI	5	wins	Wins 
242	1 2 <==> 1	EQUI	5	Angela Merkel	Merkel 
242	6 7 8 <==> 4 5 6	EQUI	5	in German elections	in Germany Election 
243	1 <==> 4	SIMI	4	15	14 
243	2 <==> 3	EQUI	5	killed	kills 
243	5 <==> 0	NOALI	NIL	injured	-not aligned- 
243	9 10 11 12 <==> 5 6 7 8	EQUI	5	at Russian train station	at Russian train station 
243	3 <==> 0	NOALI	NIL	and	-not aligned- 
243	4 <==> 0	NOALI	NIL	scores	-not aligned- 
243	6 7 8 <==> 1 2	EQUI	5	in suicide bombing	Suicide bomber 
244	1 2 3 4 5 <==> 1 2 3	SPE1	4	Cambodian opposition leader Sam Rainsy	Cambodia opposition head 
244	6 <==> 4	SIMI	4	returns	turns 
244	7 8 9 <==> 0	NOALI	NIL	to stir up	-not aligned- 
244	10 <==> 7 8 9	SIMI	4	election	in poll bid 
244	0 <==> 5 6	NOALI	NIL	-not aligned-	to parliament 
245	0 <==> 5 6	NOALI	NIL	-not aligned-	in building 
245	2 <==> 2	EQUI	5	calls	calls 
245	0 <==> 7	NOALI	NIL	-not aligned-	â 
245	1 <==> 1	EQUI	5	Biden	Biden 
245	3 4 <==> 3 4	EQUI	5	for trust	for trust 
245	5 6 7 <==> 0	NOALI	NIL	in US-China relations	-not aligned- 
246	4 <==> 5	EQUI	5	call	call 
246	5 6 <==> 6 7	EQUI	5	for strike	for strike 
246	9 10 <==> 1 2	SIMI	4	in protest	Turkey unrest 
246	11 12 13 <==> 8 9 10	SPE1	4	over police violence	over police crackdown 
246	0 <==> 3	NOALI	NIL	-not aligned-	: 
246	7 8 <==> 0	NOALI	NIL	on Monday	-not aligned- 
246	1 2 3 <==> 4	SPE1	4	2 Turkish unions	Unions 
247	1 2 3 4 5 <==> 3 4 5	EQUI	5	South African icon Nelson Mandela	's Nelson Mandela 
247	0 <==> 1 2	ALIC	NIL	-not aligned-	South Africa 
247	6 <==> 6	EQUI	5	hospitalized	Hospitalized 
248	1 <==> 1	EQUI	5	UBS	UBS 
248	0 <==> 8 9 10 11	NOALI	NIL	-not aligned-	Â # 600m charge 
248	0 <==> 7	NOALI	NIL	-not aligned-	takes 
248	2 <==> 2	EQUI	5	settles	settles 
248	3 4 5 <==> 3 4 5	EQUI	5	US mortgage lawsuit	US mortgage lawsuit 
248	0 <==> 6	NOALI	NIL	-not aligned-	and 
249	1 2 3 4 <==> 1 2 3 4	EQUI	5	North , South Korea	North , South Korea 
249	6 7 <==> 6 7	SPE2	3	to talks	rare talks 
249	0 <==> 5	NOALI	NIL	-not aligned-	hold 
249	5 <==> 0	NOALI	NIL	agree	-not aligned- 
250	4 5 6 <==> 5 6 7	EQUI	5	gun control plans	gun control plans 
250	7 <==> 0	NOALI	NIL	Wednesday	-not aligned- 
250	1 <==> 1	EQUI	5	Obama	Obama 
250	2 3 <==> 2 3 4	EQUI	5	to announce	to set out 
251	3 <==> 2	EQUI	5	killed	killed 
251	1 2 <==> 1	SPE1	2	Six Australians	Dozens 
251	4 5 6 7 <==> 3 4 5 6	EQUI	5	in Laos plane crash	in Laos plane crash 
252	0 <==> 5	NOALI	NIL	-not aligned-	: 
252	3 <==> 8	EQUI	5	sarin	sarin 
252	0 <==> 1	NOALI	NIL	-not aligned-	` 
252	2 <==> 7	SPE1	4	confirms	finds 
252	5 6 7 <==> 10 11 12 13 14	SPE2	4	in Syria attack	in Syria chemical weapons attack 
252	0 <==> 2 3	NOALI	NIL	-not aligned-	War crime 
252	1 <==> 6	EQUI	5	UN	U.N. 
252	0 <==> 4	NOALI	NIL	-not aligned-	' 
252	4 <==> 9	EQUI	5	used	used 
253	9 <==> 0	NOALI	NIL	'	-not aligned- 
253	0 <==> 9 10	ALIC	NIL	-not aligned-	in Cannes 
253	0 <==> 11	NOALI	NIL	-not aligned-	, 
253	5 6 <==> 3 4 5 6	EQUI	5	$ 53m	$ 53 million worth 
253	4 <==> 2	EQUI	5	steals	steals 
253	10 11 12 <==> 0	NOALI	NIL	in armed heist	-not aligned- 
253	0 <==> 13	NOALI	NIL	-not aligned-	say 
253	0 <==> 12	NOALI	NIL	-not aligned-	police 
253	13 14 <==> 0	NOALI	NIL	at hotel	-not aligned- 
253	7 8 <==> 7 8	EQUI	5	of jewels	of jewels 
253	3 <==> 0	NOALI	NIL	`	-not aligned- 
253	1 2 <==> 1	EQUI	5	Cannes thief	Robber 
254	1 2 3 4 <==> 2 3 4 5 6 7 8	SPE2	3	Ex-Virginia governor Bob McDonnell	's ex-Gov . Bob McDonnell , wife 
254	6 7 <==> 10 11	EQUI	5	with corruption	with corruption 
254	0 <==> 1	ALIC	NIL	-not aligned-	Virginia 
254	5 <==> 9	EQUI	5	charged	charged 
255	1 <==> 1	EQUI	5	Pakistan	Pakistan 
255	4 5 6 7 8 <==> 4 5 6	REL	3	most senior Afghan Taliban prisoner	senior Taliban commander 
255	2 3 <==> 2 3	EQUI	5	to release	to release 
255	0 <==> 7 8	NOALI	NIL	-not aligned-	on Saturday 
256	10 <==> 7	EQUI	5	bites	bites 
256	3 <==> 3	EQUI	5	costs	costs 
256	1 <==> 1	EQUI	5	Bollywood	Bollywood 
256	4 5 6 <==> 0	NOALI	NIL	by a third	-not aligned- 
256	2 <==> 2	EQUI	5	cuts	cuts 
256	7 8 9 <==> 4 5 6	EQUI	5	as rupee collapse	as rupee crisis 
257	9 <==> 0	NOALI	NIL	devastating	-not aligned- 
257	0 <==> 3 4	ALIC	NIL	-not aligned-	damaging storms 
257	6 <==> 9	EQUI	5	killing	killing 
257	10 <==> 0	NOALI	NIL	neighborhoods	-not aligned- 
257	1 <==> 1	EQUI	5	Tornadoes	Tornadoes 
257	2 <==> 5	EQUI	5	rip	hit 
257	0 <==> 8	NOALI	NIL	-not aligned-	, 
257	0 <==> 2	NOALI	NIL	-not aligned-	, 
257	8 <==> 0	NOALI	NIL	and	-not aligned- 
257	7 <==> 10	SIMI	4	6	5 
257	5 <==> 0	NOALI	NIL	,	-not aligned- 
257	3 4 <==> 6 7	SPE2	4	through Midwest	U.S. Midwest 
258	5 <==> 4	EQUI	5	rejects	rejects 
258	1 <==> 0	ALIC	NIL	China	-not aligned- 
258	6 7 8 <==> 5 6 7 8 9 10	SPE2	3	US hacking claims	` groundless ' US hacking accusations 
258	2 3 4 <==> 1 2 3	EQUI	5	's new PM	China Premier Li 
259	1 2 <==> 1 2	EQUI	5	New Zealand	New Zealand 
259	4 5 <==> 4 5	EQUI	5	to legalise	to legalise 
259	6 7 <==> 6 7	EQUI	5	gay marriage	same-sex marriage 
259	3 <==> 3	SIMI	3	set	votes 
260	1 2 <==> 1 2	EQUI	5	East Timor	East Timor 
260	7 8 <==> 7 8	EQUI	5	amid killings	Amid Killings 
260	4 5 6 <==> 4 5 6	EQUI	5	martial arts clubs	Martial Arts Schools 
260	3 <==> 3	EQUI	5	bans	Bans 
261	7 8 9 <==> 8 9 10	EQUI	5	at Boston Marathon	of Boston Marathon 
261	1 <==> 0	NOALI	NIL	Witnesses	-not aligned- 
261	0 <==> 1 2	NOALI	NIL	-not aligned-	Report of 
261	3 <==> 0	NOALI	NIL	`	-not aligned- 
261	4 5 <==> 3 4	SPE2	4	loud booms	two explosions 
261	6 <==> 0	NOALI	NIL	'	-not aligned- 
261	2 <==> 0	NOALI	NIL	hear	-not aligned- 
261	0 <==> 5 6 7	NOALI	NIL	-not aligned-	at finish line 
262	5 6 <==> 4 5	EQUI	5	election result	election result 
262	1 2 3 <==> 1 2	EQUI	5	Kenya Supreme Court	Kenya SC 
262	4 <==> 3	EQUI	5	upholds	upholds 
263	5 6 <==> 5 6	SPE2	3	for Wednesday	for Today 
263	1 2 <==> 1 2	EQUI	5	10 Things	10 Things 
263	3 4 <==> 3 4	EQUI	5	to Know	to Know 
264	0 <==> 8 9	NOALI	NIL	-not aligned-	at 58 
264	1 <==> 0	ALIC	NIL	Venezuela	-not aligned- 
264	2 3 4 <==> 1 2 3 4	EQUI	5	's Hugo Chavez	Venezuelan President Hugo Chavez 
264	5 <==> 5	EQUI	5	dies	dies 
264	6 7 <==> 6 7	EQUI	5	of cancer	of cancer 
265	7 8 9 <==> 6 7 8 9 10	SIMI	4	's next chair	as New Central Bank Chief 
265	1 2 <==> 1 2	EQUI	5	US Senate	US Senate 
265	4 <==> 4 5	EQUI	5	Yellen	Janet Yellen 
265	5 6 <==> 0	ALIC	NIL	as Fed	-not aligned- 
265	3 <==> 3	EQUI	5	confirms	Confirms 
266	3 4 5 6 <==> 4 5 6	SPE1	4	in India anti-rape protests	in gang-rape protest 
266	1 <==> 1 2	SPE2	4	Officer	Indian policeman 
266	2 <==> 3	EQUI	5	injured	injured 
266	7 <==> 7	EQUI	5	dies	dies 
267	7 <==> 0	NOALI	NIL	'	-not aligned- 
267	1 <==> 1	EQUI	5	US	U.S. 
267	5 <==> 0	ALIC	NIL	Conclusively	-not aligned- 
267	4 <==> 0	NOALI	NIL	`	-not aligned- 
267	11 12 <==> 10 11	EQUI	5	in Syria	by Syria 
267	0 <==> 2	ALIC	NIL	-not aligned-	Sees 
267	6 <==> 3 4 5	REL	4	Determine	No Conclusive Evidence 
267	8 9 10 <==> 6 7 8 9	EQUI	5	Chemical Weapons Use	of Chemical Arms Use 
267	2 3 <==> 0	ALIC	NIL	Can not	-not aligned- 
268	1 2 3 4 5 6 <==> 1 2 3 4	EQUI	5	Nobel Prize winning author Doris Lessing	Nobel laureate Doris Lessing 
268	7 <==> 5	EQUI	5	dies	dies 
268	0 <==> 6 7	NOALI	NIL	-not aligned-	at 94 
269	3 <==> 4	EQUI	5	Yellen	Yellen 
269	4 5 6 <==> 7 8 9	SPE2	4	as Fed head	's next chair 
269	1 <==> 1 2	SPE2	4	Senate	US Senate 
269	2 <==> 3	EQUI	5	confirms	confirms 
269	0 <==> 5 6	ALIC	NIL	-not aligned-	as Fed 
270	4 <==> 4	EQUI	5	buried	buried 
270	1 2 3 <==> 1 2 3	EQUI	5	Boston bombing suspect	Boston bomb suspect 
270	5 6 <==> 5 6 7	SPE2	4	in Virginia	in Virginia cemetery 
271	5 <==> 3	EQUI	5	restored	resumes 
271	1 2 3 4 <==> 1 2	SPE1	4	Internet , phone service	Internet service 
271	6 7 8 <==> 4 5	SPE1	3	in Syrian capital	in Syria 
272	1 2 <==> 1 2	EQUI	5	Syrian PM	Syrian PM 
272	0 <==> 6 7	NOALI	NIL	-not aligned-	in capital 
272	4 5 <==> 4 5	EQUI	5	Bomb Attack	bomb attack 
272	3 <==> 3	EQUI	5	Survives	survives 
273	0 <==> 3	NOALI	NIL	-not aligned-	unites 
273	4 5 6 <==> 8 9 10	EQUI	5	for Nelson Mandela	for Nelson Mandela 
273	3 <==> 4 5 6 7	SPE2	3	prays	in prayer and song 
273	1 2 <==> 1 2	EQUI	5	South Africa	South Africa 
274	1 2 3 4 5 <==> 2 3 4	SPE1	4	At least 38 Morsi supporters	of Morsi supporters 
274	6 <==> 5	EQUI	5	die	killed 
274	0 <==> 1	ALIC	NIL	-not aligned-	Dozens 
274	7 8 <==> 6 7 8	SPE2	4	in clashes	in Egypt clashes 
275	0 <==> 4 5	NOALI	NIL	-not aligned-	11 % 
275	5 6 7 <==> 6 7 8	SIMI	3	on iPhone disappointment	after earnings disappointment 
275	1 2 <==> 1 2	EQUI	5	Apple shares	Apple stock 
275	3 <==> 0	NOALI	NIL	hit	-not aligned- 
275	0 <==> 3	NOALI	NIL	-not aligned-	plunges 
275	4 <==> 0	NOALI	NIL	hard	-not aligned- 
276	3 4 5 6 <==> 3 4 5	SPE1	4	to lure Gulf investors	to lure investors 
276	0 <==> 6	NOALI	NIL	-not aligned-	... 
276	2 <==> 2	SIMI	3	set	seeks 
276	1 <==> 1	EQUI	5	Egypt	Egypt 
277	5 6 7 <==> 6 7	SPE1	4	Miss America 2013	Miss America 
277	1 2 3 <==> 1 2 3	EQUI	5	Miss New York	Miss New York 
277	4 <==> 4 5	EQUI	5	Crowned	is crowned 
278	5 6 <==> 4 5	EQUI	5	at mid-day	at mid-day 
278	3 <==> 0	NOALI	NIL	traded	-not aligned- 
278	1 2 <==> 1 2	REL	3	KLCI Futures	KL shares 
278	4 <==> 3	EQUI	5	mixed	mixed 
279	0 <==> 7 8	ALIC	NIL	-not aligned-	at Iraq 
279	1 2 <==> 1 2 3 4 5	SPE2	4	Iranian exiles	At least 47 Iranian exiles 
279	5 6 7 <==> 9 10 11	SPE2	4	in Iraq camp	's Camp Ashraf 
279	4 <==> 6	EQUI_FACT	5	deaths	killed 
279	3 <==> 0	ALIC_FACT	NIL	report	-not aligned- 
280	6 7 <==> 3 4	EQUI	5	in London	in London 
280	1 <==> 1	EQUI	5	Helicopter	Helicopter 
280	3 4 5 <==> 0	NOALI	NIL	near rail station	-not aligned- 
280	2 <==> 2	EQUI	5	crashes	crashes 
281	5 <==> 8	EQUI	5	China	China 
281	6 7 8 9 <==> 9 10 11 12	EQUI	5	's new defense zone	's new defense zone 
281	1 2 <==> 1 2 3 4 5 6	SPE2	3	Japanese planes	Japan , S Korean military planes 
281	3 4 <==> 7	SIMI	3	flew into	defy 
282	4 5 <==> 3 4	EQUI	5	Janet Yellen	Janet Yellen 
282	6 7 8 9 10 <==> 5 6 7 8 9	SPE2	4	as US Federal Reserve chief	as next Federal Reserve Chair 
282	1 2 <==> 1	SPE1	4	US Senate	Senate 
282	3 <==> 2	EQUI	5	confirms	confirms 
283	4 5 <==> 0	NOALI	NIL	to 6	-not aligned- 
283	3 <==> 4	EQUI	5	rises	rises 
283	6 7 8 <==> 5 6 7 8	SPE1	4	as Storm Xaver	as wind , rain 
283	1 2 <==> 1 2 3	EQUI	5	Death toll	Storm death toll 
283	9 <==> 9	EQUI	5	batters	batters 
283	10 11 <==> 10 11 12	EQUI	5	northern Europe	north . Europe 
284	5 6 <==> 7 8	EQUI	5	in Lebanon	in Lebanon 
284	2 <==> 2	EQUI	5	kidnap	kidnap 
284	3 4 <==> 3 4 5 6	SPE2	3	airline pilots	2 Turkish Airlines pilots 
284	1 <==> 1	EQUI	5	Gunmen	Gunmen 
285	1 2 3 <==> 1 2 3	SIMI	2	U.S. drone strike	Pakistan drone strike 
285	5 <==> 5 6 7	SPE1	4	5	up to six 
285	4 <==> 4	EQUI	5	kills	kills 
285	6 7 <==> 0	NOALI	NIL	in Pakistan	-not aligned- 
286	3 <==> 3	EQUI	5	push	pushes 
286	4 5 6 7 <==> 5 6 7	SPE1	4	into strategic rebelheld town	on rebel-held town 
286	1 2 <==> 1 2	EQUI	5	Syrian troops	Syrian army 
286	0 <==> 4	NOALI	NIL	-not aligned-	assault 
287	1 2 3 <==> 1 2	SPE1	4	Thai opposition protesters	Thai protesters 
287	5 6 <==> 4 5 6 7	EQUI	5	Bangkok shutdown	Bangkok ` shutdown ' 
287	4 <==> 3	EQUI	5	begin	launch 
288	7 8 9 <==> 5 6	SPE1	4	on Syria Weapons	on Syria 
288	3 <==> 0	NOALI	NIL	Breakthrough	-not aligned- 
288	1 <==> 1	EQUI	5	France	France 
288	4 5 6 <==> 3 4	EQUI	5	after U.S.-Russia Deal	US-Russia Deal 
288	2 <==> 2	EQUI	5	Hails	Welcomes 
289	4 5 <==> 0	ALIC	NIL	to Death	-not aligned- 
289	1 2 <==> 1	SPE2	4	About 60	61 
289	3 <==> 2	EQUI	5	Crushed	dead 
289	6 7 8 9 <==> 3 4 5 6	EQUI	5	in Ivory Coast Stampede	in Ivory Coast stampede 
290	0 <==> 5 6	NOALI	NIL	-not aligned-	to be 
290	1 <==> 1	EQUI	5	Discipline	Discipline 
290	2 3 4 <==> 2 3	SPE1	4	against student gunman	against student 
290	0 <==> 7	NOALI	NIL	-not aligned-	key 
290	0 <==> 8 9	NOALI	NIL	-not aligned-	to motive 
290	5 <==> 4	EQUI	5	thought	thought 
290	9 10 <==> 0	NOALI	NIL	Colorado shooting	-not aligned- 
290	6 7 8 <==> 0	NOALI	NIL	to have sparked	-not aligned- 
291	0 <==> 5	NOALI	NIL	-not aligned-	, 
291	4 5 <==> 0	NOALI	NIL	this month	-not aligned- 
291	6 7 8 <==> 9 10 11	EQUI	5	on Benghazi attack	on Benghazi attack 
291	0 <==> 6	NOALI	NIL	-not aligned-	plans 
291	2 3 <==> 7 8	EQUI	5	to testify	to testify 
291	1 <==> 1	EQUI	5	Clinton	Clinton 
291	0 <==> 3 4	NOALI	NIL	-not aligned-	to work 
291	0 <==> 2	NOALI	NIL	-not aligned-	returns 
292	6 7 8 <==> 5 6	SPE1	4	's custom-made wheelchair	's wheelchair 
292	3 4 5 <==> 3 4	SPE1	4	English Channel swimmer	Channel swimmer 
292	1 <==> 1	EQUI	5	Thieves	Thieves 
292	2 <==> 2	EQUI	5	snatch	steal 
293	3 4 <==> 3 4	EQUI	5	to withdraw	to withdraw 
293	1 2 <==> 1 2	EQUI	5	Kurdish rebels	Kurdish rebels 
293	10 <==> 0	NOALI	NIL	report	-not aligned- 
293	9 <==> 0	NOALI	NIL	:	-not aligned- 
293	5 6 <==> 5 6	EQUI	5	from Turkey	from Turkey 
293	7 8 <==> 0	NOALI	NIL	in March	-not aligned- 
294	0 <==> 3	NOALI	NIL	-not aligned-	blames 
294	3 <==> 0	NOALI	NIL	calls	-not aligned- 
294	1 2 <==> 1 2	SPE1	4	Iranian president	Iranian minister 
294	0 <==> 4	NOALI	NIL	-not aligned-	West 
294	4 5 6 7 <==> 5 6 7 8	SIMI	3	for new nuclear talks	for failed nuke talks 
295	1 <==> 1 2	REL	3	Mandela	Mandela movie 
295	0 <==> 3 4	NOALI	NIL	-not aligned-	to open 
295	5 6 <==> 0	NOALI	NIL	in hospital	-not aligned- 
295	4 <==> 0	NOALI	NIL	Christmas	-not aligned- 
295	0 <==> 7 8 9	NOALI	NIL	-not aligned-	in South Africa 
295	2 3 <==> 0	NOALI	NIL	to spend	-not aligned- 
295	0 <==> 5 6	NOALI	NIL	-not aligned-	this month 
296	0 <==> 1 2 3	NOALI	NIL	-not aligned-	Chris Brown concerts 
296	1 2 <==> 0	NOALI	NIL	Chris Froome	-not aligned- 
296	4 5 6 7 8 <==> 0	NOALI	NIL	to Tour de France endgame	-not aligned- 
296	3 <==> 0	NOALI	NIL	rides	-not aligned- 
296	0 <==> 4	NOALI	NIL	-not aligned-	canceled 
296	0 <==> 5	NOALI	NIL	-not aligned-	new 
297	0 <==> 5 6 7	NOALI	NIL	-not aligned-	in Egypt attack 
297	1 <==> 0	NOALI	NIL	Clashes	-not aligned- 
297	2 <==> 0	NOALI	NIL	erupt	-not aligned- 
297	7 8 <==> 0	NOALI	NIL	in Egypt	-not aligned- 
297	0 <==> 1 2	NOALI	NIL	-not aligned-	Coptic priest 
297	0 <==> 4	NOALI	NIL	-not aligned-	dead 
297	0 <==> 3	NOALI	NIL	-not aligned-	shot 
297	5 6 <==> 0	NOALI	NIL	push back	-not aligned- 
297	3 4 <==> 0	NOALI	NIL	as Islamists	-not aligned- 
298	1 <==> 1 2	SIMI	3	Queen	US presidents 
298	4 5 6 <==> 5 6	EQUI	5	to Nelson Mandela	to Mandela 
298	2 3 <==> 3 4	EQUI	5	pays tribute	pay tribute 
299	1 2 <==> 1 2	EQUI	5	Iraq violence	Iraq violence 
299	3 <==> 3	EQUI	5	kills	kills 
299	4 <==> 4	SIMI	3	11	seven 
300	0 <==> 2	NOALI	NIL	-not aligned-	suspects 
300	0 <==> 1	ALIC	NIL	-not aligned-	US 
300	3 4 5 6 7 8 <==> 5 6	REL	2	US , UK chemical arms claims	chemical weapons 
300	0 <==> 4	NOALI	NIL	-not aligned-	used 
300	2 <==> 0	NOALI	NIL	rejects	-not aligned- 
300	1 <==> 3	EQUI	5	Syria	Syria 
301	5 6 <==> 0	ALIC	NIL	at reporters	-not aligned- 
301	1 <==> 1	EQUI	5	Obama	Obama 
301	2 <==> 2 3 4	EQUI	5	jokes	pokes fun at 
301	0 <==> 5	NOALI	NIL	-not aligned-	critics 
301	7 8 <==> 6 7 8	EQUI	5	' dinner	during press dinner 
301	3 4 <==> 0	NOALI	NIL	about himself	-not aligned- 
302	1 <==> 0	NOALI	NIL	What	-not aligned- 
302	0 <==> 3 4 5 6	NOALI	NIL	-not aligned-	N. Korea nuclear readiness 
302	0 <==> 2	NOALI	NIL	-not aligned-	show 
302	3 4 5 <==> 0	NOALI	NIL	the nuclear option	-not aligned- 
302	2 <==> 0	NOALI	NIL	is	-not aligned- 
302	6 <==> 0	NOALI	NIL	?	-not aligned- 
302	0 <==> 1	NOALI	NIL	-not aligned-	Photos 
303	3 <==> 4	SIMI	4	21	20 
303	0 <==> 5 6 7	NOALI	NIL	-not aligned-	in Turkish town 
303	2 <==> 3	EQUI	5	kill	kill 
303	1 <==> 0	NOALI	NIL	Islamists	-not aligned- 
303	4 5 6 <==> 1 2	SIMI	3	in suicide attacks	Car bombs 
303	7 8 <==> 8 9 10	SIMI	2	in Niger	near Syrian border 
304	6 7 8 <==> 6 7 8 9	REL	3	's nuclear plant	into Iran nuclear deal 
304	0 <==> 1 2	NOALI	NIL	-not aligned-	US Congress 
304	0 <==> 3 4	NOALI	NIL	-not aligned-	may throw 
304	1 2 3 <==> 0	NOALI	NIL	No radiation leak	-not aligned- 
304	0 <==> 5	NOALI	NIL	-not aligned-	wrench 
304	4 5 <==> 0	ALIC	NIL	at Iran	-not aligned- 
305	0 <==> 2	NOALI	NIL	-not aligned-	, 
305	1 2 <==> 0	NOALI	NIL	Twin bombings	-not aligned- 
305	6 7 8 <==> 0	NOALI	NIL	at least 40	-not aligned- 
305	5 <==> 0	NOALI	NIL	kill	-not aligned- 
305	0 <==> 3	NOALI	NIL	-not aligned-	militants 
305	0 <==> 4	NOALI	NIL	-not aligned-	battle 
305	0 <==> 1	NOALI	NIL	-not aligned-	Now 
305	3 4 <==> 5 6	REL	2	in Pakistan	Pakistani police 
306	3 4 5 <==> 3 4 5	SIMI	2	for March 11	for January 14 
306	1 2 <==> 1 2	EQUI	5	News summary	News summary 
307	6 <==> 3 4	SIMI	4	killed	Six dead 
307	0 <==> 2	NOALI	NIL	-not aligned-	: 
307	3 <==> 0	NOALI	NIL	Schoolchildren	-not aligned- 
307	7 8 9 10 <==> 5 6 7 8	EQUI	5	by Indonesia volcano eruption	in Indonesian volcanic eruption 
307	2 <==> 0	NOALI	NIL	:	-not aligned- 
307	4 5 <==> 0	ALIC	NIL	among 14	-not aligned- 
307	1 <==> 1	EQUI	5	Indonesia	Indonesia 
308	3 4 5 <==> 4 5 6	SIMI	4	gay marriage bill	gay workers bill 
308	1 <==> 1 2	SIMI	2	Hawaii	US Senate 
308	2 <==> 3	EQUI	5	passes	passes 
309	1 2 <==> 1 2	SIMI	2	Singapore stocks	Indian stocks 
309	4 5 6 <==> 4	SPE1	4	0.4 % higher	higher 
309	3 <==> 3	OPPO	4	close	open 
310	5 <==> 0	NOALI	NIL	,	-not aligned- 
310	4 <==> 4	EQUI	5	Say	Say 
310	6 7 8 9 <==> 6 7 8 9	SIMI	3	Mar. 12 , 2013	June 25 , 2013 
310	1 <==> 1	EQUI	5	What	What 
310	2 3 <==> 2 3	EQUI	5	the Papers	the Papers 
310	0 <==> 5	NOALI	NIL	-not aligned-	, 
311	3 4 <==> 3	EQUI	5	end up	close 
311	1 2 <==> 1 2	EQUI	5	Singapore stocks	Singapore stocks 
311	5 6 <==> 4 5 6	SPE2	3	0.11 pct	0.54 pct higher 
312	0 <==> 7 8	NOALI	NIL	-not aligned-	on video 
312	1 2 <==> 1 2	SIMI	4	Pakistani girls	Pakistani girl 
312	3 <==> 0	NOALI	NIL	learn	-not aligned- 
312	0 <==> 4 5	NOALI	NIL	-not aligned-	by Taliban 
312	4 5 6 <==> 0	NOALI	NIL	a hard lesson	-not aligned- 
312	0 <==> 6	NOALI	NIL	-not aligned-	appears 
312	0 <==> 3	NOALI	NIL	-not aligned-	shot 
